architecture_id,paradigm,e_star_complete,canonical_class,canonical_signature,lab_distance,weakest_lab_correspondence
a001583,probabilistic_system,False,canon_241,R[0:2;2:1;3:2;4:2;6:1]E[0>3;0>4;2>0;2>3;2>4;4>0;4>2;4>3;4>6;6>2;6>3;6>4],0.6581183928061097,failed
a001590,differentiable_system,False,canon_062,R[0:1;2:1;3:2;5:1;6:1;7:1;8:1]E[0>3;2>0;2>3;2>6;2>7;3>0;5>8;6>3;7>3;7>5;7>6;8>6],0.4950343720400169,weak_behavioral_equivalence
a001592,rewriting_system,False,canon_527,R[8:2]E[],0.7560305996205329,failed
a001603,random_interaction,False,canon_451,R[3:1;6:1]E[3>6],0.7668478099393039,failed
a001604,probabilistic_system,False,canon_303,R[0:2;5:1;8:2]E[0>5;0>8;5>0],0.6460165279505341,failed
a001605,probabilistic_system,False,canon_369,R[2:1;3:3;4:2;6:2]E[3>2;3>6;4>2;4>3;4>6;6>3;6>4],0.6913383022369469,failed
a001606,symbolic_system,False,canon_490,R[4:1;5:1;8:1]E[4>8;5>4],0.6005585365810806,failed
a001613,hypergraph,False,canon_401,R[2:2;3:2;6:2;8:1]E[2>3;2>6;3>2;3>8;6>3],0.678776882014012,failed
a001620,probabilistic_system,False,canon_176,R[0:1;3:3;8:2]E[0>3;0>8;3>0;3>8;8>3],0.6134684794406217,failed
a001624,cellular_automata,False,canon_204,R[0:1;5:1]E[5>0],0.7312800699235351,failed
a001625,hypergraph,False,canon_010,R[0:1;1:1;2:1;5:3]E[0>5;1>0;2>5;5>1],0.6323615808513577,failed
a001628,probabilistic_system,False,canon_272,R[0:2;3:1]E[0>3],0.7115559755581513,failed
a001629,differentiable_system,False,canon_491,R[4:1;5:1]E[4>5],0.7271816012138133,failed
a001630,differentiable_system,False,canon_084,R[0:1;2:1;4:2;5:1;7:2;8:1]E[0>8;2>7;2>8;4>0;4>2;4>8;5>4;5>7;7>4;7>5],0.47426273123246193,weak_behavioral_equivalence
a001632,symbolic_system,False,canon_492,R[4:1;5:1]E[5>4],0.6960299945733595,failed
a001636,rewriting_system,False,canon_454,R[3:1;8:2]E[3>8],0.6769079879620645,failed
a001637,hypergraph,False,canon_186,R[0:1;4:1;6:2]E[4>6;6>0],0.6994729445737017,failed
a001643,hypergraph,False,canon_526,R[6:2]E[],0.795376415363296,failed
a001648,rewriting_system,False,canon_405,R[3:1;4:1;5:1;6:1;7:1;8:1]E[3>5;3>6;3>8;5>7;5>8;6>4;6>8;7>6;7>8;8>4],0.48441909769046726,weak_behavioral_equivalence
a001651,rewriting_system,False,canon_495,R[4:1;5:2]E[4>5;5>4],0.6863701851098397,failed
a001655,random_interaction,False,canon_150,R[0:1;3:2;4:1;5:2]E[3>4;3>5;4>5;5>0;5>3],0.6164503515594452,failed
a001656,probabilistic_system,False,canon_122,R[0:1;3:1;4:1]E[0>4;4>3],0.6512391666608457,failed
a001660,differentiable_system,False,canon_387,R[2:1;4:1;6:1]E[4>2;6>4],0.7674100353050469,failed
a001667,cellular_automata,False,canon_206,R[0:1;5:2;8:1]E[5>0;5>8;8>0],0.622733536997351,failed
a001668,graph_system,False,canon_177,R[0:1;3:3]E[0>3;3>0],0.7035942886913134,failed
a001673,differentiable_system,False,canon_355,R[2:1;3:2;4:1;5:2;7:1]E[2>3;2>4;2>5;3>4;3>5;4>5;5>3;7>2;7>3;7>5],0.6114723431470408,failed
a001676,cellular_automata,False,canon_182,R[0:1;4:1;5:1]E[0>4;0>5;4>5],0.6635667078243005,failed
a001680,random_interaction,False,canon_458,R[3:2;4:1;5:1]E[3>4;3>5;5>3],0.6758243223929595,failed
a001685,rewriting_system,False,canon_484,R[3:3;4:1;8:2]E[3>4;3>8;4>3;4>8;8>3],0.582851774407656,failed
a001686,cellular_automata,False,canon_518,R[5:1;8:1]E[5>8],0.680968597939087,failed
a001688,hypergraph,False,canon_483,R[3:3;4:1;6:2;8:1]E[3>6;3>8;4>3;4>6;6>3],0.5966304128867413,failed
a001690,random_interaction,False,canon_060,R[0:1;2:1;3:2;4:2;5:1;8:1]E[0>5;0>8;2>0;2>3;2>4;3>0;3>2;3>4;3>5;4>0;4>2;4>3;8>3;8>5],0.5682124046859177,failed
a001691,probabilistic_system,False,canon_258,R[0:2;2:1;6:2;8:1]E[0>2;0>6;2>8;6>0],0.7025707590392103,failed
a001692,cellular_automata,False,canon_524,R[5:2]E[],0.7828578793465807,failed
a001694,probabilistic_system,False,canon_222,R[0:2;1:1;5:1]E[0>1;0>5;1>0],0.6489216204627701,failed
a001698,graph_system,False,canon_491,R[4:1;5:1]E[4>5],0.7205261775473473,failed
a001702,cellular_automata,False,canon_015,R[0:1;1:1;3:1;4:1;5:2]E[0>4;0>5;1>5;3>4;3>5;4>1;5>0],0.5071259617062599,weak_behavioral_equivalence
a001703,hypergraph,False,canon_487,R[3:4;5:1;8:2]E[3>8;5>3],0.5769266001655763,failed
a001709,rewriting_system,False,canon_156,R[0:1;3:2;4:1;8:2]E[3>4;3>8;4>8;8>0;8>4],0.5540412008663196,failed
a001719,cellular_automata,False,canon_320,R[1:1;3:1;4:1;5:2;8:1]E[1>4;3>5;5>1;5>8;8>5],0.4690472232891923,weak_behavioral_equivalence
a001722,symbolic_system,False,canon_514,R[4:2;8:1]E[4>8],0.6767686025838056,failed
a001724,random_interaction,False,canon_403,R[2:2;4:1;6:1]E[2>6;4>2;6>2;6>4],0.7694508822698557,failed
a001727,graph_system,False,canon_002,R[0:1;1:1;2:1;3:1;4:1;5:1]E[1>2;2>0;3>1;4>1;4>2;4>3;4>5;5>2;5>3],0.524988138965806,failed
a001728,graph_system,False,canon_169,R[0:1;3:3;4:1;5:1;6:1;8:1]E[0>4;3>5;3>6;3>8;4>3;4>8;5>6;6>8;8>3],0.4985989375475235,weak_behavioral_equivalence
a001731,random_interaction,False,canon_250,R[0:2;2:1;4:1;5:1]E[0>4;2>0;2>4;4>0;5>2],0.6838561022749357,failed
a001734,hypergraph,False,canon_526,R[6:2]E[],0.8036600911457005,failed
a001735,cellular_automata,False,canon_114,R[0:1;3:1;4:1;5:3;8:1]E[0>5;3>4;3>5;3>8;4>8;5>3;5>4],0.478322692651719,weak_behavioral_equivalence
a001739,cellular_automata,False,canon_524,R[5:2]E[],0.7788518279888758,failed
a001740,differentiable_system,False,canon_009,R[0:1;1:1;2:1;4:2;5:2;8:1]E[1>5;2>0;2>4;2>5;4>0;4>2;5>0;5>1;5>4;5>8;8>1],0.4883869635945318,weak_behavioral_equivalence
a001743,rewriting_system,False,canon_357,R[2:1;3:2;4:1;5:2;8:2]E[2>3;2>5;3>4;3>5;3>8;4>8;5>3;8>4],0.5835047163142161,failed
a001745,graph_system,False,canon_455,R[3:2;4:1;5:1;6:1;7:1;8:1]E[3>5;3>6;3>8;4>3;4>6;5>3;6>3;6>5;7>3;7>4;7>5;7>6],0.4903189705236572,weak_behavioral_equivalence
a001751,cellular_automata,False,canon_032,R[0:1;1:1;5:3]E[0>5;1>5;5>0;5>1],0.6240283429884603,failed
a001752,symbolic_system,False,canon_506,R[4:2;5:1;8:1]E[4>5;4>8;5>4;5>8],0.574117474414474,failed
a001755,differentiable_system,False,canon_099,R[0:1;2:2;4:1;5:1;6:1;7:1]E[2>0;2>4;2>5;2>7;4>0;5>0;5>6;6>4;7>2;7>6],0.6239159593559463,failed
a001756,random_interaction,False,canon_016,R[0:1;1:1;3:1;4:1;5:3]E[1>3;1>4;3>4;4>5;5>0;5>1],0.48860678247877865,weak_behavioral_equivalence
a001757,symbolic_system,False,canon_458,R[3:2;4:1;5:1]E[3>4;3>5;5>3],0.6691157028033389,failed
a001759,graph_system,False,canon_203,R[0:1;5:1]E[0>5],0.7251617643123617,failed
a001761,differentiable_system,False,canon_040,R[0:1;2:1;3:1;4:1;5:2;7:1]E[0>4;2>0;4>3;5>2;5>7;7>5],0.5262485378705316,failed
a001767,rewriting_system,False,canon_430,R[3:1;4:1;8:2]E[3>8;4>3;4>8],0.5703794089294942,failed
a001770,symbolic_system,False,canon_333,R[1:1;4:2;5:2]E[1>4;1>5;5>1;5>4],0.579883295619547,failed
a001775,cellular_automata,False,canon_012,R[0:1;1:1;3:1;4:1;5:1]E[0>4;1>3;1>4;3>0;3>4;5>0;5>1;5>3],0.4947255837404884,weak_behavioral_equivalence
a001781,sat_based,False,canon_011,R[0:1;1:1;3:1;4:1;5:1]E[0>1;1>5;4>0;4>3;5>3],0.5140176770046586,weak_behavioral_equivalence
a001784,sat_based,False,canon_415,R[3:1;4:1;5:1]E[3>4;5>3],0.6763737822958753,failed
a001790,hypergraph,False,canon_406,R[3:1;4:1;5:1;6:2;8:1]E[3>5;3>6;4>5;4>6;4>8;5>6;6>3;6>8],0.5697967139941535,failed
a001791,graph_system,False,canon_160,R[0:1;3:2;5:2;8:1]E[3>0;3>5;3>8;5>0;5>3;5>8;8>0],0.5630823330936865,failed
a001800,symbolic_system,False,canon_511,R[4:2;6:1;8:1]E[4>8;6>4],0.6688251005488518,failed
a001803,graph_system,False,canon_316,R[1:1;2:1;5:1;8:1]E[1>2;2>8;5>1;5>2],0.613495578607983,failed
a001812,sat_based,False,canon_172,R[0:1;3:3;4:1;5:1]E[0>3;3>4;4>0;4>3;5>3],0.5668470706339919,failed
a001814,random_interaction,False,canon_170,R[0:1;3:3;4:1;5:1;6:1;8:1]E[3>0;3>4;3>6;4>5;4>8;5>8;6>4;6>8;8>0],0.5169061346673341,weak_behavioral_equivalence
a001818,differentiable_system,False,canon_500,R[4:1;6:1]E[6>4],0.7678685915265773,failed
a001819,cellular_automata,False,canon_524,R[5:2]E[],0.7819000642484782,failed
a001823,differentiable_system,False,canon_346,R[2:1;3:1;4:1;6:1]E[2>3;2>4;2>6;3>4;6>3],0.7316325476456962,failed
a001826,symbolic_system,False,canon_297,R[0:2;4:1;8:1]E[0>4;4>8],0.6335905436504173,failed
a001827,cellular_automata,False,canon_088,R[0:1;2:1;4:2;5:2;6:1;7:1]E[0>5;2>4;4>6;4>7;5>2;5>4;5>6;5>7;6>0;6>4;6>5;7>5;7>6],0.5789113143651393,failed
a001832,graph_system,False,canon_215,R[0:2;1:1;2:1;3:1;5:1;8:2]E[0>2;0>3;1>0;2>0;2>3;2>5;2>8;3>8;5>1;5>8;8>1],0.48262271246564714,weak_behavioral_equivalence
a001833,cellular_automata,False,canon_203,R[0:1;5:1]E[0>5],0.7302497959873543,failed
a001835,random_interaction,False,canon_178,R[0:1;3:5;5:1;7:1]E[0>3;3>0;3>7;5>3;7>3;7>5],0.5532322568195708,failed
a001836,sat_based,False,canon_520,R[5:2;6:1;7:1]E[5>6;6>5;7>5;7>6],0.6986988116710956,failed
a001839,symbolic_system,False,canon_489,R[4:1;5:1;6:1;8:1]E[5>6;6>4;6>8;8>4],0.6430447504212562,failed
a001841,cellular_automata,False,canon_137,R[0:1;3:1;5:2]E[0>5;5>0;5>3],0.6737053914603426,failed
a001842,rewriting_system,False,canon_411,R[3:1;4:1;5:1;8:1]E[3>5;3>8;4>3;4>8;5>8],0.5015848879455302,weak_behavioral_equivalence
a001843,differentiable_system,False,canon_229,R[0:2;2:1;3:1;4:1;6:1;8:1]E[0>4;0>8;2>4;2>6;2>8;4>0;4>3;4>8;6>0;8>3],0.5894171042193106,failed
a001844,random_interaction,False,canon_159,R[0:1;3:2;5:1]E[3>0;3>5;5>3],0.6736347736121859,failed
a001847,sat_based,False,canon_179,R[0:1;4:1;5:1;6:1;7:1;8:1]E[0>8;4>5;4>6;5>6;5>7;5>8;6>0;6>7;8>7],0.48067720764157695,weak_behavioral_equivalence
a001857,differentiable_system,False,canon_500,R[4:1;6:1]E[6>4],0.7691712714636582,failed
a001858,random_interaction,False,canon_131,R[0:1;3:1;5:1;8:2]E[0>8;3>0;3>8;5>8;8>3],0.5598757077092665,failed
a001860,symbolic_system,False,canon_515,R[4:2]E[],0.7742669338415898,failed
a001863,differentiable_system,False,canon_490,R[4:1;5:1;8:1]E[4>8;5>4],0.6010977080350365,failed
a001866,graph_system,False,canon_394,R[2:1;5:1]E[5>2],0.7846307307912197,failed
a001872,sat_based,False,canon_492,R[4:1;5:1]E[5>4],0.7056839091320901,failed
a001874,symbolic_system,False,canon_139,R[0:1;3:1;6:1;8:1]E[0>6;3>8;6>3],0.6216885662978019,failed
a001876,hypergraph,False,canon_381,R[2:1;4:1;5:2;6:1;7:1]E[2>6;4>2;4>6;5>4;5>6;5>7;6>5;6>7;7>5],0.6196083499668852,failed
a001880,graph_system,False,canon_331,R[1:1;4:1;5:1]E[4>1;4>5;5>1],0.5906650008988287,failed
a001881,cellular_automata,False,canon_313,R[1:1;2:1;4:1;5:1;8:1]E[1>4;2>4;2>5;5>8;8>1],0.5726842520576042,failed
a001882,probabilistic_system,False,canon_109,R[0:1;3:1;4:1;5:1;8:1]E[0>8;3>0;3>5;3>8;4>0;4>8;5>4],0.48422560870129167,weak_behavioral_equivalence
a001883,rewriting_system,False,canon_280,R[0:2;3:2;5:1;8:2]E[0>3;3>8;5>0;8>0],0.5446135295122363,failed
a001884,cellular_automata,False,canon_517,R[5:1;6:1;8:1]E[5>6;6>8],0.690148184147476,failed
a001886,graph_system,False,canon_157,R[0:1;3:2;4:2;5:2]E[0>3;3>4;3>5;4>3;4>5;5>3;5>4],0.5491875915868522,failed
a001887,cellular_automata,False,canon_492,R[4:1;5:1]E[5>4],0.6923985409831551,failed
a001903,random_interaction,False,canon_063,R[0:1;2:1;3:2;8:1]E[2>3;3>2;3>8;8>0],0.6568761175859743,failed
a001906,rewriting_system,False,canon_424,R[3:1;4:1;6:1;8:2]E[3>4;3>8;4>8;6>3;8>4],0.6032695253122066,failed
a001907,sat_based,False,canon_328,R[1:1;3:5;5:1;8:1]E[1>3;3>1;3>5;3>8;5>3],0.5208849987044373,failed
a001915,graph_system,False,canon_367,R[2:1;3:3;4:2;5:1;8:1]E[2>3;2>8;3>2;3>4;3>5;4>2;4>3;5>2;5>3;5>4;8>3],0.5939118714500713,failed
a001920,differentiable_system,False,canon_385,R[2:1;4:1;6:1]E[2>6;4>2;4>6],0.7660911022943871,failed
a001922,random_interaction,False,canon_167,R[0:1;3:2]E[0>3;3>0],0.7063409691813786,failed
a001923,random_interaction,False,canon_168,R[0:1;3:2]E[3>0],0.7323742464210734,failed
a001928,differentiable_system,False,canon_058,R[0:1;2:1;3:2;4:1]E[0>4;2>0;2>4;3>2;3>4;4>3],0.6690217377888449,failed
a001929,symbolic_system,False,canon_423,R[3:1;4:1;6:1;8:1]E[3>4;3>8;4>8;6>3],0.602629877341183,failed
a001932,cellular_automata,False,canon_053,R[0:1;2:1;3:2;4:1;5:2;8:1]E[0>3;2>0;2>3;2>5;2>8;3>0;3>2;3>5;3>8;4>3;4>8;5>0;5>2;5>4],0.4939364048571889,weak_behavioral_equivalence
a001936,graph_system,False,canon_343,R[2:1;3:1;4:1;5:1]E[2>3;4>2;4>3;4>5;5>2],0.6604183927360202,failed
a001937,random_interaction,False,canon_168,R[0:1;3:2]E[3>0],0.7315816812043381,failed
a001943,symbolic_system,False,canon_498,R[4:1;6:1;8:1]E[4>8;6>4],0.6739484238061532,failed
a001948,symbolic_system,False,canon_437,R[3:1;4:2]E[4>3],0.6945379607112532,failed
a001949,random_interaction,False,canon_268,R[0:2;3:1;4:2]E[0>4;3>0;3>4;4>0],0.6708420815084516,failed
a001951,hypergraph,False,canon_446,R[3:1;5:2;6:2;7:1;8:1]E[3>5;3>6;3>7;5>6;5>7;5>8;6>5;6>7;7>6;8>7],0.5508932548912849,failed
a001952,symbolic_system,False,canon_436,R[3:1;4:2;8:1]E[3>8;4>3;4>8],0.5730091177210946,failed
a001954,differentiable_system,False,canon_180,R[0:1;4:1;5:1;7:1]E[4>0;5>4;7>5],0.5645627013509446,failed
a001955,cellular_automata,False,canon_449,R[3:1;5:2]E[3>5;5>3],0.725934723495072,failed
a001956,probabilistic_system,False,canon_308,R[0:2]E[],0.7861576628531904,failed
a001957,probabilistic_system,False,canon_298,R[0:2;4:1;8:1]E[0>8;4>0;8>4],0.6614001823591372,failed
a001958,hypergraph,False,canon_443,R[3:1;5:1;6:2]E[3>6;5>3;5>6;6>3],0.6851839915496104,failed
a001961,sat_based,False,canon_471,R[3:2;5:1;6:1;7:1;8:2]E[3>5;3>8;5>6;5>7;5>8;6>3;7>3;7>6;8>7],0.4975915323012622,weak_behavioral_equivalence
a001967,differentiable_system,False,canon_267,R[0:2;3:1;4:2;5:1;6:1;7:1]E[0>3;0>7;3>0;3>6;4>0;4>3;4>6;5>4;6>4;7>5;7>6],0.5100516450322942,weak_behavioral_equivalence
a001968,graph_system,False,canon_461,R[3:2;4:1;5:2;8:1]E[3>8;4>3;4>5;4>8;5>3],0.5315897163251693,failed
a001969,hypergraph,False,canon_106,R[0:1;3:1;4:1;5:1;6:1;7:1;8:1]E[0>4;3>5;3>6;3>7;3>8;4>3;4>6;4>8;5>7;6>8;7>6],0.4073325438003249,weak_behavioral_equivalence
a001976,cellular_automata,False,canon_450,R[3:1;5:3]E[3>5;5>3],0.7264239944252078,failed
a001980,cellular_automata,False,canon_203,R[0:1;5:1]E[0>5],0.729536060688682,failed
a001984,probabilistic_system,False,canon_218,R[0:2;1:1;3:1;4:1;5:2;8:1]E[0>4;0>5;1>5;1>8;3>8;4>3;4>5;4>8;5>0;5>1;5>3;5>8;8>0],0.36204587803373384,quotient_or_refinement_morphism
a001986,hypergraph,False,canon_439,R[3:1;5:1;6:2;8:1]E[3>5;3>6;5>6;6>3;6>8],0.6176491805006435,failed
a001988,differentiable_system,False,canon_515,R[4:2]E[],0.7794065941550461,failed
a001989,differentiable_system,False,canon_059,R[0:1;2:1;3:2;4:2;5:1;7:1]E[0>7;2>4;2>5;3>2;3>4;4>3;5>4;7>3;7>4],0.4895256396899438,weak_behavioral_equivalence
a001990,hypergraph,False,canon_223,R[0:2;1:1;5:2]E[0>1;0>5;1>0;5>0],0.6390898420565573,failed
a001997,hypergraph,False,canon_127,R[0:1;3:1;5:1;6:1;7:1;8:1]E[0>8;3>7;6>5;7>5;7>6;8>3;8>5],0.5330385245540559,failed
a001998,graph_system,False,canon_363,R[2:1;3:3;4:1;5:1;8:2]E[2>3;2>4;2>5;3>2;3>4;3>5;3>8;4>8;5>3;5>4;5>8;8>3],0.5617849911188764,failed
a001999,symbolic_system,False,canon_502,R[4:1;8:1]E[4>8],0.686805589087094,failed
e000696,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.44572906855738975,weak_behavioral_equivalence
e000801,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.44625019820555445,weak_behavioral_equivalence
e000917,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.44614743361465303,weak_behavioral_equivalence
e000961,symbolic_system,True,canon_043,R[0:1;2:1;3:1;4:2;5:1;7:1;8:1]E[0>8;2>5;3>4;4>0;4>2;4>3;5>3;7>2;7>4;7>5;8>2;8>5],0.4741217909409975,weak_behavioral_equivalence
e000976,symbolic_system,False,canon_000,R[0:1;1:1;2:1;3:1;4:1;5:1;7:1;8:2]E[0>8;1>2;1>5;2>5;2>8;3>0;3>1;3>2;3>4;3>8;5>8;7>1;7>2;7>3;7>5;8>1;8>2;8>4;8>5],0.3825629741744789,weak_behavioral_equivalence
e001008,symbolic_system,False,canon_064,R[0:1;2:1;3:3;4:1;5:1;7:1;8:1]E[0>3;2>0;2>3;3>2;3>4;3>5;3>8;4>8;5>2;5>3;5>8;7>2;7>3],0.4085219203298114,weak_behavioral_equivalence
e001011,symbolic_system,False,canon_048,R[0:1;2:1;3:2;4:1;5:1;7:1;8:1]E[0>3;2>0;2>3;3>2;3>4;3>5;3>8;4>8;5>2;5>8;7>2;7>3],0.4020805655511971,weak_behavioral_equivalence
e001029,symbolic_system,True,canon_050,R[0:1;2:1;3:2;4:1;5:1;7:1;8:2]E[0>8;2>5;2>8;3>0;3>2;3>4;3>8;5>3;7>2;7>3;7>5;8>2;8>4;8>5],0.4556939042880243,weak_behavioral_equivalence
e001088,symbolic_system,False,canon_049,R[0:1;2:1;3:2;4:1;5:1;7:1;8:2]E[0>3;2>0;2>3;2>5;3>2;3>4;3>5;3>8;5>8;7>2;7>3;7>5;8>2;8>4;8>5],0.425319739520625,weak_behavioral_equivalence
e001106,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.4457952009376657,weak_behavioral_equivalence
e001117,symbolic_system,True,canon_242,R[0:2;2:1;3:3;4:1;5:1;7:1;8:2]E[0>2;0>3;2>3;2>4;2>5;3>0;3>2;3>4;3>5;3>8;4>0;4>3;4>8;5>8;7>3;8>3],0.40038180000273416,weak_behavioral_equivalence
e001137,symbolic_system,True,canon_050,R[0:1;2:1;3:2;4:1;5:1;7:1;8:2]E[0>8;2>5;2>8;3>0;3>2;3>4;3>8;5>3;7>2;7>3;7>5;8>2;8>4;8>5],0.45564436002585595,weak_behavioral_equivalence
e001156,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.44579417575728775,weak_behavioral_equivalence
e001161,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.4459807207260985,weak_behavioral_equivalence
e001182,symbolic_system,True,canon_065,R[0:1;2:1;3:3;4:1;5:1;7:1;8:2]E[0>8;2>3;2>5;2>8;3>0;3>2;3>4;3>5;3>8;5>3;7>2;7>3;7>5;8>2;8>4;8>5],0.45800738094280086,weak_behavioral_equivalence
e001203,symbolic_system,False,canon_064,R[0:1;2:1;3:3;4:1;5:1;7:1;8:1]E[0>3;2>0;2>3;3>2;3>4;3>5;3>8;4>8;5>2;5>3;5>8;7>2;7>3],0.408482873309466,weak_behavioral_equivalence
e001207,symbolic_system,False,canon_225,R[0:2;2:1;3:1;4:1;5:1;7:1;8:2]E[0>5;0>8;2>0;2>5;2>8;3>0;3>2;3>4;3>8;5>8;7>3;7>5;8>2;8>4;8>5],0.4457494381212197,weak_behavioral_equivalence
e001242,symbolic_system,False,canon_239,R[0:2;2:1;3:2;4:1;5:1;7:1;8:1]E[0>3;0>5;2>0;2>3;3>0;3>2;3>4;3>8;5>2;5>8;7>3;8>4],0.42381204725144517,weak_behavioral_equivalence
e001248,symbolic_system,True,canon_050,R[0:1;2:1;3:2;4:1;5:1;7:1;8:2]E[0>8;2>5;2>8;3>0;3>2;3>4;3>8;5>3;7>2;7>3;7>5;8>2;8>4;8>5],0.4551880591692469,weak_behavioral_equivalence
